0.0,15
0.1,13
0.2,13
0.3,12
0.4,12
0.5,12
0.6,15
0.7,14
0.8,15
0.9,14
1.0,12
1.1,13
1.2,16
1.3,12
1.4,13
1.5,15
1.6,14
1.7,15
1.8,13
1.9,14
2.0,15
2.1,13
2.2,13
2.3,13
2.4,13
2.5,16
2.6,14
2.7,15
2.8,12
2.9,15
3.0,14
3.1,14
3.2,13
3.3,14
3.4,13
3.5,12
3.6,14
3.7,13
3.8,15
3.9,13
4.0,15
4.1,15
4.2,14
4.3,14
4.4,14
4.5,16
4.6,14
4.7,12
4.8,14
4.9,14
5.0,13
5.1,13
5.2,14
5.3,15
5.4,13
5.5,16
5.6,13
5.7,14
5.8,13
5.9,16
6.0,12
6.1,14
6.2,15
6.3,13
6.4,15
6.5,14
6.6,15
6.7,14
6.8,13
6.9,14
7.0,14
7.1,13
7.2,13
7.3,14
7.4,14
7.5,15
7.6,14
7.7,14
7.8,14
7.9,13
8.0,13
8.1,16
8.2,13
8.3,15
8.4,14
8.5,16
8.6,14
8.7,16
8.8,16
8.9,19
9.0,17
9.1,17
9.2,20
9.3,19
9.4,21
9.5,24
9.6,24
9.7,24
9.8,27
9.9,25
10.0,26
10.1,25
10.2,27
10.3,28
10.4,28
10.5,28
10.6,29
10.7,30
10.8,31
10.9,31
11.0,31
11.1,30
11.2,29
11.3,29
11.4,29
11.5,29
11.6,31
11.7,30
11.8,31
11.9,33
12.0,32
12.1,30
12.2,32
12.3,33
12.4,31
12.5,30
12.6,31
12.7,30
12.8,29
12.9,29
13.0,32
13.1,32
13.2,30
13.3,33
13.4,33
13.5,31
13.6,32
13.7,32
13.8,32
13.9,31
14.0,32
14.1,34
14.2,33
14.3,31
14.4,31
14.5,31
14.6,33
14.7,31
14.8,30
14.9,32
15.0,33
15.1,32
15.2,30
15.3,32
15.4,32
15.5,33
15.6,31
15.7,30
15.8,31
15.9,34
16.0,31
16.1,31
16.2,28
16.3,28
16.4,31
16.5,30
16.6,32
16.7,32
16.8,29
16.9,29
17.0,29
17.1,30
17.2,31
17.3,31
17.4,32
17.5,31
17.6,32
17.7,30
17.8,31
17.9,29
18.0,30
18.1,32
18.2,29
18.3,32
18.4,33
18.5,31
18.6,32
18.7,35
18.8,34
18.9,36
19.0,39
19.1,42
19.2,45
19.3,47
19.4,53
19.5,53
19.6,59
19.7,60
19.8,66
19.9,72
20.0,74
20.1,80
20.2,80
20.3,84
20.4,88
20.5,92
20.6,94
20.7,99
20.8,103
20.9,102
21.0,98
21.1,103
21.2,103
21.3,103
21.4,103
21.5,99
21.6,99
21.7,101
21.8,101
21.9,101
22.0,100
22.1,101
22.2,100
22.3,105
